0.248179160655086,0.0818968146284042
-0.0877264951924977,-0.0474970881909863
-0.175974985378198,0.0157945482340191
0.0605431125761762,-0.243761417087326
-0.24681966560904,0.0662781177805603
-0.183943903080282,0.020316910938776
-0.222249290772609,0.00410271526495779
0.150278546477644,-0.114309115827636
0.249149962062683,0.112771123511347
-0.217217363029682,0.055093243472164
-0.0299913156881639,-0.191165490719299
0.24397357418479,0.0283358217188178
-0.21419338500573,0.101376849898861
0.288961013036818,0.0591796495886956
0.137031034763006,0.0515873167886431
